"","Chromosome","Start","End"
"15671","chr19","5194837","5203185"
"15672","chr19","5236842","5243849"
"15673","chr19","5256861","5258969"
"15674","chr19","5261709","5264410"
"15675","chr19","5264925","5270785"
"15676","chr19","5275875","5281364"
"15677","chr19","5284612","5286563"
"15678","chr19","5304703","5310726"
"15679","chr19","5318478","5319071"
"15680","chr19","5382941","5387126"
"15681","chr19","5401044","5403931"
"15682","chr19","5406016","5409159"
"15683","chr19","5418566","5428973"
"15684","chr19","5434964","5441728"
"15685","chr19","5463813","5467968"
"15686","chr19","5507041","5508179"
"15687","chr19","5531849","5542798"
"15688","chr19","5545218","5559637"
"15689","chr19","5559815","5561569"
"15690","chr19","5565078","5565704"
"15691","chr19","5575545","5577247"
"15692","chr19","5581684","5587240"
"15693","chr19","5598212","5602772"
"15694","chr19","5637592","5650417"
"15695","chr19","5652719","5655634"
"15696","chr19","5669073","5671418"
"15697","chr19","5673499","5682019"
"15698","chr19","5696649","5700551"
"15699","chr19","5705177","5706738"
"15700","chr19","5717168","5725611"
"15701","chr19","5729097","5733299"
"15702","chr19","5741644","5746965"
"15703","chr19","5750443","5756170"
"15704","chr19","5767589","5768863"
"15705","chr19","5787954","5791616"
"15706","chr19","5802842","5807034"
"15707","chr19","5808624","5810007"
"15708","chr19","5818026","5829310"
"15709","chr19","5836347","5837228"
"15710","chr19","5839438","5843098"
"15711","chr19","5851005","5855075"
"15712","chr19","5868737","5872445"
"15713","chr19","5888808","5895886"
"15714","chr19","5908931","5912754"
"15715","chr19","5914244","5915394"
"15716","chr19","5921389","5922397"
"15717","chr19","5930184","5935544"
"15718","chr19","5942428","5950534"
"15719","chr19","5962810","5966676"
"15720","chr19","5967354","5972172"
"15721","chr19","5973207","5975109"
"15722","chr19","5985530","5986204"
"15723","chr19","5998799","5999600"
"15724","chr19","6009946","6010266"
"15725","chr19","6119318","6120448"
"15726","chr19","6122148","6128742"
"15727","chr19","6134002","6136218"
"15728","chr19","6137082","6137807"
"15729","chr19","6150970","6155316"
"15730","chr19","6158337","6159146"
"15731","chr19","6161627","6170343"
"15732","chr19","6186012","6188738"
"15733","chr19","6192836","6198428"
"15734","chr19","6199414","6205231"
"15735","chr19","6208348","6213792"
"15736","chr19","6218158","6223804"
"15737","chr19","6230217","6233289"
"15738","chr19","6268320","6273279"
"15739","chr19","6278526","6280363"
"15740","chr19","6301823","6307948"
"15741","chr19","6309203","6312207"
"15742","chr19","6325463","6329821"
"15743","chr19","6342230","6350294"
"15744","chr19","6356694","6373117"
"15745","chr19","6374623","6376766"
"15746","chr19","6424677","6432673"
"15747","chr19","6456044","6460861"
"15748","chr19","6467908","6470027"
"15749","chr19","6472138","6474469"
"15750","chr19","6492928","6496677"
"15751","chr19","6505961","6526628"
"15752","chr19","6535513","6541024"
"15753","chr19","6542217","6544908"
"15754","chr19","6553959","6554411"
"15755","chr19","6555517","6563141"
"15756","chr19","6566335","6568237"
"15757","chr19","6575008","6577696"
"15758","chr19","6583258","6584196"
"15759","chr19","6585332","6586998"
"15760","chr19","6596821","6600635"
"15761","chr19","6606064","6612837"
"15762","chr19","6627189","6630775"
"15763","chr19","6631759","6635372"
"15764","chr19","6645740","6649646"
"15765","chr19","6649986","6656098"
"15766","chr19","6656932","6660654"
"15767","chr19","6665751","6674331"
"15768","chr19","6679354","6683394"
"15769","chr19","6687852","6691303"
"15770","chr19","6699941","6702506"
"15771","chr19","6704503","6707871"
"15772","chr19","6716041","6718597"
"15773","chr19","6724594","6725799"
"15774","chr19","6726975","6731983"
"15775","chr19","6734033","6754427"
"15776","chr19","6760401","6770563"
"15777","chr19","6775109","6777511"
"15778","chr19","6780807","6786624"
"15779","chr19","6801794","6807639"
"15780","chr19","6832163","6833284"
"15781","chr19","6833607","6835897"
"15782","chr19","6846128","6848327"
"15783","chr19","6853241","6859356"
"15784","chr19","6866268","6868422"
"15785","chr19","6872177","6877759"
"15786","chr19","6880439","6885149"
"15787","chr19","6899807","6901260"
"15788","chr19","6902847","6905156"
"15789","chr19","6906965","6912121"
"15790","chr19","6927236","6929757"
"15791","chr19","6948493","6957315"
"15792","chr19","6986910","7000880"
"15793","chr19","7006337","7011410"
"15794","chr19","7015257","7017490"
"15795","chr19","7023122","7024119"
"15796","chr19","7024641","7026683"
"15797","chr19","7041478","7050658"
"15798","chr19","7057202","7057438"
"15799","chr19","7059240","7063229"
"15800","chr19","7082880","7083431"
"15801","chr19","7101504","7105841"
"15802","chr19","7115936","7118059"
"15803","chr19","7119466","7120478"
"15804","chr19","7122912","7124468"
"15805","chr19","7142508","7144785"
"15806","chr19","7147012","7151163"
"15807","chr19","7156459","7158697"
"15808","chr19","7170230","7170679"
"15809","chr19","7176820","7177020"
"15810","chr19","7187280","7189198"
"15811","chr19","7191669","7196138"
"15812","chr19","7197047","7198055"
"15813","chr19","7204276","7205843"
"15814","chr19","7238219","7239193"
"15815","chr19","7388880","7391756"
"15816","chr19","7402211","7407230"
"15817","chr19","7409060","7414408"
"15818","chr19","7420524","7423177"
"15819","chr19","7471095","7472899"
"15820","chr19","7505718","7506975"
"15821","chr19","7516636","7517607"
"15822","chr19","7519165","7519587"
"15823","chr19","7536976","7545199"
"15824","chr19","7586097","7590840"
"15825","chr19","7604228","7609509"
"15826","chr19","7621982","7622747"
"15827","chr19","7625970","7628294"
"15828","chr19","7633543","7635523"
"15829","chr19","7636255","7637175"
"15830","chr19","7639586","7639987"
"15831","chr19","7641645","7643550"
"15832","chr19","7645262","7649879"
"15833","chr19","7658795","7659783"
"15834","chr19","7669358","7672073"
"15835","chr19","7674749","7675297"
"15836","chr19","7682833","7684637"
"15837","chr19","7707463","7708566"
"15838","chr19","7736556","7737088"
"15839","chr19","7748512","7750889"
"15840","chr19","7763316","7765872"
"15841","chr19","7767329","7769188"
"15842","chr19","7774214","7776858"
"15843","chr19","7805427","7808385"
"15844","chr19","7816409","7817144"
"15845","chr19","7821055","7823939"
"15846","chr19","7827346","7828269"
"15847","chr19","7835408","7836114"
"15848","chr19","7854270","7869016"
"15849","chr19","7874553","7875090"
"15850","chr19","7881508","7886804"
"15851","chr19","7907580","7909744"
"15852","chr19","7932709","7936641"
"15853","chr19","7950540","7951975"
"15854","chr19","7960587","7961042"
"15855","chr19","7975301","7976109"
"15856","chr19","7980313","7981705"
"15857","chr19","7983612","7985897"
"15858","chr19","8000270","8010576"
"15859","chr19","8017664","8018602"
"15860","chr19","8018831","8021313"
"15861","chr19","8022898","8028844"
"15862","chr19","8032569","8036051"
"15863","chr19","8053010","8056724"
"15864","chr19","8075937","8081017"
"15865","chr19","8085955","8088523"
"15866","chr19","8090513","8093120"
"15867","chr19","8093441","8097888"
"15868","chr19","8101868","8103140"
"15869","chr19","8103344","8108570"
"15870","chr19","8109868","8112288"
"15871","chr19","8114104","8117894"
"15872","chr19","8177935","8178588"
"15873","chr19","8180121","8183054"
"15874","chr19","8219157","8219692"
"15875","chr19","8220836","8229814"
"15876","chr19","8236748","8243498"
"15877","chr19","8252675","8253752"
"15878","chr19","8261167","8266998"
"15879","chr19","8274357","8279022"
"15880","chr19","8294829","8300429"
"15881","chr19","8301677","8306446"
"15882","chr19","8309015","8310587"
"15883","chr19","8312228","8312668"
"15884","chr19","8320776","8325087"
"15885","chr19","8334693","8335819"
"15886","chr19","8340943","8341360"
"15887","chr19","8348676","8354204"
"15888","chr19","8372694","8375174"
"15889","chr19","8376956","8377624"
"15890","chr19","8377774","8379435"
"15891","chr19","8386480","8389499"
"15892","chr19","8396316","8400869"
"15893","chr19","8407506","8410247"
"15894","chr19","8411510","8417043"
"15895","chr19","8429726","8433521"
"15896","chr19","8441441","8445661"
"15897","chr19","8460529","8463997"
"15898","chr19","8466564","8471410"
"15899","chr19","8475011","8476265"
"15900","chr19","8485555","8490635"
"15901","chr19","8494308","8495850"
"15902","chr19","8502467","8503333"
"15903","chr19","8504362","8506996"
"15904","chr19","8508955","8510613"
"15905","chr19","8516599","8542786"
"15906","chr19","8544416","8546669"
"15907","chr19","8550880","8552088"
"15908","chr19","8564608","8568565"
"15909","chr19","8593412","8599257"
"15910","chr19","8600241","8603139"
"15911","chr19","8605912","8606718"
"15912","chr19","8617429","8618167"
"15913","chr19","8622639","8624607"
"15914","chr19","8626143","8633308"
"15915","chr19","8642544","8645873"
"15916","chr19","8650681","8661299"
"15917","chr19","8669409","8669897"
"15918","chr19","8673701","8680357"
"15919","chr19","8688169","8689310"
"15920","chr19","8693880","8702570"
"15921","chr19","8703841","8710860"
"15922","chr19","8723633","8730438"
"15923","chr19","8731256","8746576"
"15924","chr19","8753355","8756908"
"15925","chr19","8777565","8784079"
"15926","chr19","8803055","8808079"
"15927","chr19","8814535","8825240"
"15928","chr19","8827893","8832426"
"15929","chr19","8837914","8840932"
"15930","chr19","8841851","8843929"
"15931","chr19","8852446","8864102"
"15932","chr19","8886383","8894622"
"15933","chr19","8898528","8904754"
"15934","chr19","8923936","8927755"
"15935","chr19","8929158","8946278"
"15936","chr19","8950339","8954182"
"15937","chr19","8958535","8966152"
"15938","chr19","8968831","8975994"
"15939","chr19","8993930","9002602"
"15940","chr19","9024829","9026145"
"15941","chr19","9079105","9102480"
"15942","chr19","9104298","9106611"
"15943","chr19","9130832","9131298"
"15944","chr19","9215695","9220950"
"15945","chr19","9234933","9237352"
"15946","chr19","9252274","9253626"
"15947","chr19","9258027","9261341"
"15948","chr19","9263414","9266367"
"15949","chr19","9266922","9268803"
"15950","chr19","9273853","9277026"
"15951","chr19","9285387","9288275"
"15952","chr19","9309180","9318544"
"15953","chr19","9322301","9323747"
"15954","chr19","9355520","9369830"
"15955","chr19","9376308","9378706"
"15956","chr19","9384872","9398953"
"15957","chr19","9440052","9442751"
"15958","chr19","9444859","9447535"
"15959","chr19","9450247","9451395"
"15960","chr19","9464348","9478265"
"15961","chr19","9483507","9512795"
"15962","chr19","9513452","9514867"
"15963","chr19","9519407","9523950"
"15964","chr19","9527909","9533380"
"15965","chr19","9535922","9537023"
"15966","chr19","9539784","9544160"
"15967","chr19","9550636","9552270"
"15968","chr19","9553624","9555382"
"15969","chr19","9559493","9563234"
"15970","chr19","9565401","9568940"
"15971","chr19","9570454","9572621"
"15972","chr19","9576078","9587661"
"15973","chr19","9594081","9606048"
"15974","chr19","9607223","9607615"
"15975","chr19","9613704","9615970"
"15976","chr19","9617383","9621591"
"15977","chr19","9627243","9628055"
"15978","chr19","9636734","9637895"
"15979","chr19","9693507","9695298"
"15980","chr19","9696509","9697450"
"15981","chr19","9703037","9705614"
"15982","chr19","9739333","9742462"
"15983","chr19","9744565","9749808"
"15984","chr19","9753804","9759535"
"15985","chr19","9760888","9772528"
"15986","chr19","9789673","9791530"
"15987","chr19","9804722","9805081"
"15988","chr19","9818712","9841406"
"15989","chr19","9845721","9846128"
"15990","chr19","9854903","9858899"
"15991","chr19","9862235","9868750"
"15992","chr19","9911453","9911695"
"15993","chr19","9914205","9914459"
"15994","chr19","9915476","9915739"
"15995","chr19","9922845","9926079"
"15996","chr19","9926708","9926974"
"15997","chr19","9951292","9953302"
"15998","chr19","9954137","9956359"
"15999","chr19","9960126","9962083"
"16000","chr19","9983642","9988510"
"16001","chr19","10001767","10004909"
"16002","chr19","10007748","10010173"
"16003","chr19","10021581","10022096"
"16004","chr19","10024398","10025824"
"16005","chr19","10026859","10028724"
"16006","chr19","10098732","10107598"
"16007","chr19","10115847","10117830"
"16008","chr19","10133839","10134463"
"16009","chr19","10152356","10158086"
"16010","chr19","10159549","10162140"
"16011","chr19","10162524","10166130"
"16012","chr19","10207236","10208639"
"16013","chr20","5347","7255"
"16014","chr20","13242","20191"
"16015","chr20","55479","56294"
"16016","chr20","72484","73263"
"16017","chr20","75809","81352"
"16018","chr20","86970","88238"
"16019","chr20","91905","93166"
"16020","chr20","96691","100867"
"16021","chr20","291368","294030"
"16022","chr20","297532","299197"
"16023","chr20","302735","303240"
"16024","chr20","306116","307309"
"16025","chr20","366870","367817"
"16026","chr20","384267","387376"
"16027","chr20","393133","395264"
"16028","chr20","396012","396917"
"16029","chr20","396957","399893"
"16030","chr20","411461","413645"
"16031","chr20","417080","418317"
"16032","chr20","419644","421101"
"16033","chr20","423331","427989"
"16034","chr20","430442","430951"
"16035","chr20","433942","434184"
"16036","chr20","437427","438110"
"16037","chr20","441555","441794"
"16038","chr20","444424","445059"
"16039","chr20","455369","455902"
"16040","chr20","473982","475166"
"16041","chr20","485374","486108"
"16042","chr20","495756","505001"
"16043","chr20","511539","513858"
"16044","chr20","527251","528432"
"16045","chr20","537120","538163"
"16046","chr20","541484","542422"
"16047","chr20","544570","545028"
"16048","chr20","546426","546806"
"16049","chr20","548001","549484"
"16050","chr20","555603","555854"
"16051","chr20","558202","562814"
"16052","chr20","575335","577808"
"16053","chr20","580203","582589"
"16054","chr20","602215","610806"
"16055","chr20","611846","613186"
"16056","chr20","642897","644746"
"16057","chr20","647378","648095"
"16058","chr20","663232","666185"
"16059","chr20","670059","676333"
"16060","chr20","693747","699289"
"16061","chr20","700226","703040"
"16062","chr20","711265","716513"
"16063","chr20","717367","718065"
"16064","chr20","728298","733706"
"16065","chr20","739346","744479"
"16066","chr20","747940","748581"
"16067","chr20","757005","761124"
"16068","chr20","763206","769641"
"16069","chr20","782298","788895"
"16070","chr20","788925","795273"
"16071","chr20","799833","805568"
"16072","chr20","823193","825082"
"16073","chr20","842525","843162"
"16074","chr20","843833","844165"
"16075","chr20","854502","860510"
"16076","chr20","864369","875287"
"16077","chr20","883104","884963"
"16078","chr20","891124","898222"
"16079","chr20","921920","927078"
"16080","chr20","933456","934658"
"16081","chr20","935482","936919"
"16082","chr20","938698","941256"
"16083","chr20","942111","942868"
"16084","chr20","944443","946336"
"16085","chr20","948712","954651"
"16086","chr20","958340","964795"
"16087","chr20","966501","968472"
"16088","chr20","987181","989329"
"16089","chr20","1016980","1020416"
"16090","chr20","1020891","1021827"
"16091","chr20","1027074","1032191"
